Survey Code,Survey,Food Group Code,Food Group,Indicator Code,Indicator,Geographic Level Code,Geographic Level,Element Code,Element,Unit,Value,Flag
"426_2024","Lesotho - 2024","FGW8","Other vitamin A-rich fruits and vegetables","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","12.300000","E"
"426_2024","Lesotho - 2024","FGW8","Other vitamin A-rich fruits and vegetables","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","17.200000","E"
"426_2024","Lesotho - 2024","FGW9","Vegetables, other","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","29.100000","E"
"426_2024","Lesotho - 2024","FGW9","Vegetables, other","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","23.400000","E"
"426_2024","Lesotho - 2024","FGW9","Vegetables, other","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","35.800000","E"
"426_2024","Lesotho - 2024","FGW10","Fruits, other","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","34.900000","E"
"426_2024","Lesotho - 2024","FGW10","Fruits, other","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","34.700000","E"
"426_2024","Lesotho - 2024","FGW10","Fruits, other","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","35.100000","E"
"426_2024","Lesotho - 2024","FGW11","Fried and salty snacks","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","28.100000","E"
"426_2024","Lesotho - 2024","FGW11","Fried and salty snacks","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","25.800000","E"
"426_2024","Lesotho - 2024","FGW11","Fried and salty snacks","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","30.900000","E"
"426_2024","Lesotho - 2024","FGW12","Sweet foods","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","17.200000","E"
"426_2024","Lesotho - 2024","FGW12","Sweet foods","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","13.200000","E"
"426_2024","Lesotho - 2024","FGW12","Sweet foods","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","21.900000","E"
"426_2024","Lesotho - 2024","FGW13","Sweet beverages","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","46.300000","E"
"426_2024","Lesotho - 2024","FGW13","Sweet beverages","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","38.600000","E"
"426_2024","Lesotho - 2024","FGW13","Sweet beverages","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","55.500000","E"
"426_2024","Lesotho - 2024","FGW18","Other beverages and foods","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","10.000000","E"
"426_2024","Lesotho - 2024","FGW18","Other beverages and foods","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","9.100000","E"
"426_2024","Lesotho - 2024","FGW18","Other beverages and foods","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","11.100000","E"
"484_2012","Mexico - 2012","FGW0","MDD-W Food groups","6211","Percentage of women achieving MDD-W","10000","National","6121","Value","%","53.500000","E"
"484_2012","Mexico - 2012","FGW0","MDD-W Food groups","6211","Percentage of women achieving MDD-W","10002","Rural","6121","Value","%","49.400000","E"
"484_2012","Mexico - 2012","FGW0","MDD-W Food groups","6211","Percentage of women achieving MDD-W","10001","Urban","6121","Value","%","54.900000","E"
"484_2012","Mexico - 2012","FGW1","Grains, white roots and tubers, and plantains","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","97.400000","E"
"484_2012","Mexico - 2012","FGW1","Grains, white roots and tubers, and plantains","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","97.500000","E"
"484_2012","Mexico - 2012","FGW1","Grains, white roots and tubers, and plantains","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","97.400000","E"
"484_2012","Mexico - 2012","FGW2","Pulses (beans, peas and lentils)","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","29.400000","E"
"484_2012","Mexico - 2012","FGW2","Pulses (beans, peas and lentils)","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","40.500000","E"
"484_2012","Mexico - 2012","FGW2","Pulses (beans, peas and lentils)","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","25.400000","E"
"484_2012","Mexico - 2012","FGW3","Nuts and seeds","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","3.200000","E"
"484_2012","Mexico - 2012","FGW3","Nuts and seeds","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","3.400000","E"
"484_2012","Mexico - 2012","FGW3","Nuts and seeds","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","3.100000","E"
"484_2012","Mexico - 2012","FGW4","Dairy","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","60.100000","E"
"484_2012","Mexico - 2012","FGW4","Dairy","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","50.100000","E"
"484_2012","Mexico - 2012","FGW4","Dairy","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","63.600000","E"
"484_2012","Mexico - 2012","FGW5","Meat, poultry and fish","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","78.200000","E"
"484_2012","Mexico - 2012","FGW5","Meat, poultry and fish","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","62.300000","E"
"484_2012","Mexico - 2012","FGW5","Meat, poultry and fish","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","83.900000","E"
"484_2012","Mexico - 2012","FGW6","Eggs","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","35.600000","E"
"484_2012","Mexico - 2012","FGW6","Eggs","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","39.500000","E"
"484_2012","Mexico - 2012","FGW6","Eggs","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","34.200000","E"
"484_2012","Mexico - 2012","FGW7","Dark green leafy vegetables","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","2.200000","E"
"484_2012","Mexico - 2012","FGW7","Dark green leafy vegetables","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","1.800000","E"
"484_2012","Mexico - 2012","FGW7","Dark green leafy vegetables","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","2.300000","E"
"484_2012","Mexico - 2012","FGW8","Other vitamin A-rich fruits and vegetables","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","18.800000","E"
"484_2012","Mexico - 2012","FGW8","Other vitamin A-rich fruits and vegetables","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","17.900000","E"
"484_2012","Mexico - 2012","FGW8","Other vitamin A-rich fruits and vegetables","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","19.200000","E"
"484_2012","Mexico - 2012","FGW9","Vegetables, other","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","85.000000","E"
"484_2012","Mexico - 2012","FGW9","Vegetables, other","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","82.000000","E"
"484_2012","Mexico - 2012","FGW9","Vegetables, other","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","86.100000","E"
"484_2012","Mexico - 2012","FGW10","Fruits, other","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","50.600000","E"
"484_2012","Mexico - 2012","FGW10","Fruits, other","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","47.600000","E"
"484_2012","Mexico - 2012","FGW10","Fruits, other","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","51.600000","E"
"484_2012","Mexico - 2012","FGW11","Fried and salty snacks","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","15.200000","E"
"484_2012","Mexico - 2012","FGW11","Fried and salty snacks","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","11.000000","E"
"484_2012","Mexico - 2012","FGW11","Fried and salty snacks","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","16.700000","E"
"484_2012","Mexico - 2012","FGW12","Sweet foods","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","89.000000","E"
"484_2012","Mexico - 2012","FGW12","Sweet foods","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","86.200000","E"
"484_2012","Mexico - 2012","FGW12","Sweet foods","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","90.000000","E"
"484_2012","Mexico - 2012","FGW13","Sweet beverages","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","62.900000","E"
"484_2012","Mexico - 2012","FGW13","Sweet beverages","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","57.300000","E"
"484_2012","Mexico - 2012","FGW13","Sweet beverages","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","64.800000","E"
"484_2012","Mexico - 2012","FGW16","Other oils and fats","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","88.300000","E"
"484_2012","Mexico - 2012","FGW16","Other oils and fats","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","82.200000","E"
"484_2012","Mexico - 2012","FGW16","Other oils and fats","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","90.500000","E"
"484_2012","Mexico - 2012","FGW17","Condiments and seasonings","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","96.700000","E"
"484_2012","Mexico - 2012","FGW17","Condiments and seasonings","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","97.100000","E"
"484_2012","Mexico - 2012","FGW17","Condiments and seasonings","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","96.600000","E"
"484_2012","Mexico - 2012","FGW18","Other beverages and foods","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","98.100000","E"
"484_2012","Mexico - 2012","FGW18","Other beverages and foods","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","97.600000","E"
"484_2012","Mexico - 2012","FGW18","Other beverages and foods","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","98.200000","E"
