Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2511,Wheat and products,2021,2021,1000 t,1179,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2511,Wheat and products,2021,2021,1000 t,278,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2511,Wheat and products,2021,2021,1000 t,94,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2511,Wheat and products,2021,2021,1000 t,807,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5521,Feed,S2511,Wheat and products,2021,2021,1000 t,26,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5131,Processing,S2511,Wheat and products,2021,2021,1000 t,13,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5154,Other uses (non-food),S2511,Wheat and products,2021,2021,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2511,Wheat and products,2021,2021,1000 t,40,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2511,Wheat and products,2021,2021,1000 t,728,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2511,Wheat and products,2021,2021,kg/cap,22.4,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2511,Wheat and products,2021,2021,kcal/cap/d,144.44,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2511,Wheat and products,2021,2021,million Kcal,1714448.95,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2511,Wheat and products,2021,2021,g/cap/d,4.57,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2511,Wheat and products,2021,2021,t,54231.26,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2511,Wheat and products,2021,2021,g/cap/d,0.71,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2511,Wheat and products,2021,2021,t,8434.12,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2511,Wheat and products,2022,2022,1000 t,865,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2511,Wheat and products,2022,2022,1000 t,72,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2511,Wheat and products,2022,2022,1000 t,56,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2511,Wheat and products,2022,2022,1000 t,737,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5521,Feed,S2511,Wheat and products,2022,2022,1000 t,15,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5131,Processing,S2511,Wheat and products,2022,2022,1000 t,12,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5154,Other uses (non-food),S2511,Wheat and products,2022,2022,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2511,Wheat and products,2022,2022,1000 t,34,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2511,Wheat and products,2022,2022,1000 t,677,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2511,Wheat and products,2022,2022,kg/cap,20.42,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2511,Wheat and products,2022,2022,kcal/cap/d,135.42,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2511,Wheat and products,2022,2022,million Kcal,1638548.31,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2511,Wheat and products,2022,2022,g/cap/d,4.31,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2511,Wheat and products,2022,2022,t,52194.82,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2511,Wheat and products,2022,2022,g/cap/d,0.65,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2511,Wheat and products,2022,2022,t,7850.81,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2511,Wheat and products,2023,2023,1000 t,516,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2511,Wheat and products,2023,2023,1000 t,-110,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2511,Wheat and products,2023,2023,1000 t,41,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2511,Wheat and products,2023,2023,1000 t,585,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5521,Feed,S2511,Wheat and products,2023,2023,1000 t,7,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5131,Processing,S2511,Wheat and products,2023,2023,1000 t,8,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5154,Other uses (non-food),S2511,Wheat and products,2023,2023,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2511,Wheat and products,2023,2023,1000 t,23,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2511,Wheat and products,2023,2023,1000 t,546,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2511,Wheat and products,2023,2023,kg/cap,16.15,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2511,Wheat and products,2023,2023,kcal/cap/d,109.93,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2511,Wheat and products,2023,2023,million Kcal,1355745.71,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2511,Wheat and products,2023,2023,g/cap/d,3.5,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2511,Wheat and products,2023,2023,t,43218.54,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2511,Wheat and products,2023,2023,g/cap/d,0.52,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2511,Wheat and products,2023,2023,t,6456.96,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2807,Rice and products,2010,2010,1000 t,492,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2807,Rice and products,2010,2010,1000 t,534,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2807,Rice and products,2010,2010,1000 t,-345,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2807,Rice and products,2010,2010,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2807,Rice and products,2010,2010,1000 t,1370,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5521,Feed,S2807,Rice and products,2010,2010,1000 t,53,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5527,Seed,S2807,Rice and products,2010,2010,1000 t,12,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5123,Losses,S2807,Rice and products,2010,2010,1000 t,74,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5131,Processing,S2807,Rice and products,2010,2010,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5154,Other uses (non-food),S2807,Rice and products,2010,2010,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2807,Rice and products,2010,2010,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2807,Rice and products,2010,2010,1000 t,1231,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2807,Rice and products,2010,2010,kg/cap,48.34,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2807,Rice and products,2010,2010,kcal/cap/d,277.03,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2807,Rice and products,2010,2010,million Kcal,2575926.63,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2807,Rice and products,2010,2010,g/cap/d,5.6,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2807,Rice and products,2010,2010,t,52116.95,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2807,Rice and products,2010,2010,g/cap/d,0.72,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2807,Rice and products,2010,2010,t,6656.63,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2807,Rice and products,2011,2011,1000 t,464,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2807,Rice and products,2011,2011,1000 t,906,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2807,Rice and products,2011,2011,1000 t,-59,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2807,Rice and products,2011,2011,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2807,Rice and products,2011,2011,1000 t,1429,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5521,Feed,S2807,Rice and products,2011,2011,1000 t,45,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5527,Seed,S2807,Rice and products,2011,2011,1000 t,11,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5123,Losses,S2807,Rice and products,2011,2011,1000 t,70,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5131,Processing,S2807,Rice and products,2011,2011,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5154,Other uses (non-food),S2807,Rice and products,2011,2011,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2807,Rice and products,2011,2011,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2807,Rice and products,2011,2011,1000 t,1302,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2807,Rice and products,2011,2011,kg/cap,49.91,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2807,Rice and products,2011,2011,kcal/cap/d,286.04,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2807,Rice and products,2011,2011,million Kcal,2724435.51,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2807,Rice and products,2011,2011,g/cap/d,5.79,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2807,Rice and products,2011,2011,t,55134.76,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2807,Rice and products,2011,2011,g/cap/d,0.74,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2807,Rice and products,2011,2011,t,7040.3,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2807,Rice and products,2012,2012,1000 t,481,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2807,Rice and products,2012,2012,1000 t,667,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2807,Rice and products,2012,2012,1000 t,-237,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2807,Rice and products,2012,2012,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2807,Rice and products,2012,2012,1000 t,1386,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5521,Feed,S2807,Rice and products,2012,2012,1000 t,34,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5527,Seed,S2807,Rice and products,2012,2012,1000 t,12,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5123,Losses,S2807,Rice and products,2012,2012,1000 t,72,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5131,Processing,S2807,Rice and products,2012,2012,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5154,Other uses (non-food),S2807,Rice and products,2012,2012,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2807,Rice and products,2012,2012,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2807,Rice and products,2012,2012,1000 t,1268,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2807,Rice and products,2012,2012,kg/cap,47.44,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2807,Rice and products,2012,2012,kcal/cap/d,271.9,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2807,Rice and products,2012,2012,million Kcal,2653246.67,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2807,Rice and products,2012,2012,g/cap/d,5.5,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2807,Rice and products,2012,2012,t,53669.58,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2807,Rice and products,2012,2012,g/cap/d,0.7,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2807,Rice and products,2012,2012,t,6857.55,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2807,Rice and products,2013,2013,1000 t,570,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2807,Rice and products,2013,2013,1000 t,1074,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2807,Rice and products,2013,2013,1000 t,203,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2807,Rice and products,2013,2013,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2807,Rice and products,2013,2013,1000 t,1441,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5521,Feed,S2807,Rice and products,2013,2013,1000 t,36,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5527,Seed,S2807,Rice and products,2013,2013,1000 t,14,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5123,Losses,S2807,Rice and products,2013,2013,1000 t,85,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5131,Processing,S2807,Rice and products,2013,2013,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5154,Other uses (non-food),S2807,Rice and products,2013,2013,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2807,Rice and products,2013,2013,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2807,Rice and products,2013,2013,1000 t,1305,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2807,Rice and products,2013,2013,kg/cap,47.66,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2807,Rice and products,2013,2013,kcal/cap/d,273.13,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2807,Rice and products,2013,2013,million Kcal,2730172.82,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2807,Rice and products,2013,2013,g/cap/d,5.53,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2807,Rice and products,2013,2013,t,55228.54,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2807,Rice and products,2013,2013,g/cap/d,0.71,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2807,Rice and products,2013,2013,t,7056.43,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2807,Rice and products,2014,2014,1000 t,604,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2807,Rice and products,2014,2014,1000 t,921,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2807,Rice and products,2014,2014,1000 t,-7,I,Value imputed by a receiving agency,
